"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250313","2호선","잠실새내","26891","25854","20250316",""
"20250313","2호선","잠실(송파구청)","82584","82587","20250316",""
"20250313","2호선","잠실나루","17579","17042","20250316",""
"20250313","2호선","강변(동서울터미널)","29085","25966","20250316",""
"20250313","2호선","구의(광진구청)","28246","27482","20250316",""
"20250313","2호선","건대입구","39834","40908","20250316",""
"20250313","2호선","성수","53180","58066","20250316",""
"20250313","2호선","뚝섬","27673","29427","20250316",""
"20250313","2호선","한양대","17971","20704","20250316",""
"20250313","2호선","왕십리(성동구청)","18738","16769","20250316",""
"20250313","2호선","상왕십리","16835","16438","20250316",""
"20250313","2호선","신당","16890","17366","20250316",""
"20250313","2호선","동대문역사문화공원(DDP)","16304","18612","20250316",""
"20250313","2호선","을지로4가","16741","16769","20250316",""
"20250313","2호선","을지로3가","28207","28257","20250316",""
"20250313","2호선","을지로입구","55892","57654","20250316",""
"20250313","2호선","시청","31663","30132","20250316",""
"20250313","1호선","동묘앞","10134","10441","20250316",""
"20250313","1호선","청량리(서울시립대입구)","24700","24235","20250316",""
"20250313","1호선","제기동","18331","18455","20250316",""
"20250313","1호선","신설동","16093","15547","20250316",""
"20250313","1호선","동대문","12786","12504","20250316",""
"20250313","1호선","종로5가","25787","25733","20250316",""
"20250313","1호선","종로3가","28928","25660","20250316",""
"20250313","1호선","종각","46182","44999","20250316",""
"20250313","1호선","시청","30726","30043","20250316",""
"20250313","1호선","서울역","77549","71306","20250316",""
"20250313","9호선","염창","20309","19405","20250316",""
"20250313","우이신설선","북한산우이","3025","2692","20250316",""
"20250313","안산선","수리산","4657","3833","20250316",""
"20250313","안산선","오이도","8658","8913","20250316",""
"20250313","안산선","정왕","12278","12075","20250316",""
"20250313","안산선","신길온천","2444","2209","20250316",""
"20250313","안산선","안산","12424","11350","20250316",""
"20250313","안산선","초지","6085","6378","20250316",""
"20250313","9호선","여의도","35802","35225","20250316",""
"20250313","9호선","국회의사당","19022","20321","20250316",""
"20250313","9호선","당산","21670","21354","20250316",""
"20250313","9호선","선유도","10590","9650","20250316",""
"20250313","9호선","신목동","5336","4797","20250316",""
"20250313","9호선","등촌","14310","13685","20250316",""
"20250313","9호선","증미","9448","9223","20250316",""
"20250313","9호선","가양","25210","24723","20250316",""
"20250313","9호선","양천향교","12287","12665","20250316",""
"20250313","9호선","마곡나루(서울식물원)","17254","16839","20250316",""
"20250313","9호선","신방화","8099","7923","20250316",""
"20250313","9호선","공항시장","3401","3641","20250316",""
"20250313","9호선","김포공항","5842","10485","20250316",""
"20250313","9호선","개화","3139","2028","20250316",""
"20250313","8호선","남위례","8861","8814","20250316",""
"20250313","8호선","모란","5468","4234","20250316",""
"20250313","8호선","수진","6134","5750","20250316",""
"20250313","8호선","신흥","6008","6063","20250316",""
"20250313","8호선","단대오거리","14562","13699","20250316",""
"20250313","8호선","남한산성입구(성남법원.검찰청)","16547","15444","20250316",""
"20250313","8호선","산성","7237","7224","20250316",""
"20250313","8호선","복정","11826","10077","20250316",""
"20250313","8호선","장지","19665","18034","20250316",""
"20250313","8호선","문정","26885","28226","20250316",""
"20250313","8호선","가락시장","9725","10586","20250316",""
"20250313","8호선","송파","11291","10888","20250316",""
"20250313","8호선","석촌","9679","11126","20250316",""
"20250313","8호선","잠실(송파구청)","19428","22551","20250316",""
"20250313","8호선","몽촌토성(평화의문)","8191","8308","20250316",""
"20250313","8호선","강동구청","12506","13003","20250316",""
"20250313","8호선","천호(풍납토성)","19052","21542","20250316",""
"20250313","8호선","암사","18926","17352","20250316",""
"20250313","8호선","암사역사공원","7187","6314","20250316",""
"20250313","안산선","고잔","10119","9742","20250316",""
"20250314","6호선","화랑대(서울여대입구)","13999","11016","20250317",""
"20250314","6호선","태릉입구","7046","7708","20250317",""
"20250314","6호선","석계","14650","14772","20250317",""
"20250314","6호선","돌곶이","12180","10884","20250317",""
"20250314","6호선","상월곡(한국과학기술연구원)","7626","6781","20250317",""
"20250314","6호선","월곡(동덕여대)","14789","14250","20250317",""
"20250314","6호선","고려대(종암)","10664","10425","20250317",""
"20250314","6호선","안암(고대병원앞)","17984","20724","20250317",""
"20250314","6호선","보문","10024","8967","20250317",""
"20250314","6호선","창신","4314","3559","20250317",""
"20250314","6호선","동묘앞","10131","10058","20250317",""
"20250314","6호선","신당","9645","9275","20250317",""
"20250314","6호선","청구","4599","4446","20250317",""
"20250314","6호선","약수","4823","4479","20250317",""
"20250314","6호선","버티고개","2716","2611","20250317",""
"20250314","6호선","한강진","12802","15320","20250317",""
"20250314","6호선","이태원","13535","18311","20250317",""
"20250314","6호선","녹사평(용산구청)","6336","6603","20250317",""
"20250314","6호선","삼각지","8886","7969","20250317",""
"20250314","6호선","효창공원앞","9244","8436","20250317",""
"20250314","6호선","공덕","22791","22487","20250317",""
"20250314","6호선","대흥(서강대앞)","11725","12119","20250317",""
"20250314","6호선","광흥창(서강)","11434","11007","20250317",""
"20250314","6호선","상수","12692","14898","20250317",""
"20250314","6호선","합정","16533","16652","20250317",""
"20250314","6호선","망원","19044","20687","20250317",""
"20250314","6호선","마포구청","16815","15176","20250317",""
"20250314","6호선","월드컵경기장(성산)","5094","5177","20250317",""
"20250314","6호선","디지털미디어시티","16847","18069","20250317",""
"20250314","6호선","증산(명지대앞)","11079","10804","20250317",""
"20250314","6호선","새절(신사)","14811","13761","20250317",""
"20250314","6호선","구산","9596","7234","20250317",""
"20250314","6호선","연신내","4","0","20250317",""
"20250314","6호선","독바위","3171","3190","20250317",""
"20250314","6호선","불광","5424","5053","20250317",""
"20250314","6호선","역촌","4285","5138","20250317",""
"20250314","6호선","응암","20808","20270","20250317",""
"20250314","5호선","하남검단산","7635","7172","20250317",""
"20250314","5호선","하남시청(덕풍·신장)","10628","10151","20250317",""
"20250314","5호선","하남풍산","5421","5445","20250317",""
"20250314","5호선","미사","20772","21516","20250317",""
"20250314","5호선","강일","7182","6463","20250317",""
"20250314","5호선","마천","8632","7682","20250317",""
"20250314","5호선","거여","12097","11570","20250317",""
"20250314","5호선","개롱","8199","8032","20250317",""
"20250314","5호선","오금","4469","4545","20250317",""
"20250314","5호선","방이","8669","9019","20250317",""
"20250314","5호선","올림픽공원(한국체대)","5966","4865","20250317",""
"20250314","5호선","둔촌동","14612","14194","20250317",""
"20250314","5호선","상일동","17303","16034","20250317",""
"20250314","5호선","고덕","12516","12091","20250317",""
"20250314","5호선","명일","9767","9674","20250317",""
"20250314","5호선","굽은다리(강동구민회관앞)","11550","11033","20250317",""
"20250314","5호선","길동","10266","10604","20250317",""
"20250314","5호선","강동","21640","20583","20250317",""
"20250314","5호선","천호(풍납토성)","22854","22873","20250317",""
"20250314","5호선","광나루(장신대)","13701","12805","20250317",""
"20250314","5호선","아차산(어린이대공원후문)","17135","16444","20250317",""
"20250314","5호선","군자(능동)","14374","15918","20250317",""
"20250314","5호선","장한평","23458","22853","20250317",""
"20250314","5호선","답십리","18988","16937","20250317",""
"20250314","5호선","마장","7072","6509","20250317",""
"20250314","5호선","왕십리(성동구청)","5371","6162","20250317",""
"20250314","5호선","행당","9281","8280","20250317",""
"20250314","5호선","신금호","7599","7796","20250317",""
"20250314","5호선","청구","4377","4229","20250317",""
"20250314","5호선","동대문역사문화공원(DDP)","3840","4314","20250317",""
"20250314","5호선","을지로4가","8202","8077","20250317",""
"20250314","5호선","종로3가","18500","19447","20250317",""
"20250314","5호선","광화문(세종문화회관)","40821","42446","20250317",""
"20250314","5호선","서대문","24342","24417","20250317",""
"20250314","5호선","충정로(경기대입구)","5848","5925","20250317",""
"20250314","5호선","애오개","7892","7444","20250317",""
"20250314","5호선","공덕","17498","18720","20250317",""
"20250314","5호선","마포","17597","18100","20250317",""
"20250314","5호선","여의나루","18643","20286","20250317",""
"20250314","5호선","여의도","34369","36639","20250317",""
"20250314","5호선","신길","5911","5924","20250317",""
"20250314","5호선","영등포시장","14417","14387","20250317",""
"20250314","5호선","영등포구청","6005","5792","20250317",""
"20250314","5호선","양평","9437","9024","20250317",""
"20250314","5호선","오목교(목동운동장앞)","25171","27048","20250317",""
"20250314","5호선","목동","19896","21329","20250317",""
"20250314","5호선","신정(은행정)","15450","12269","20250317",""
"20250314","5호선","까치산","32009","30524","20250317",""
"20250314","5호선","화곡","33400","31187","20250317",""
"20250314","5호선","우장산","17808","17194","20250317",""
"20250314","5호선","발산","26729","27788","20250317",""
"20250314","5호선","마곡","15171","15652","20250317",""
"20250314","5호선","송정","7494","6920","20250317",""
"20250314","5호선","김포공항","13600","8547","20250317",""
"20250314","5호선","개화산","6827","6394","20250317",""
"20250314","5호선","방화","8174","7668","20250317",""
"20250314","4호선","남태령","1868","1441","20250317",""
